customer_id,worker_id,cleaning,cooking,gardening,childcare,petcare,eldercare,shopping,homeorganize,handyman,tutoring,rating
8090,7962,1,1,1,1,1,1,1,1,0,1,3
8091,4278,1,1,0,1,1,1,1,1,1,1,1
8092,4714,0,0,0,0,0,0,0,0,1,1,1
8093,5602,0,0,1,0,0,0,0,1,0,0,3
8094,3993,0,0,1,1,0,1,1,0,0,1,4
8095,9991,0,1,0,0,0,1,1,1,1,1,1
8096,3066,1,1,1,1,1,1,0,1,0,0,4
8097,2072,0,1,1,1,1,0,1,0,1,1,2
8098,8056,0,1,0,0,1,1,0,1,1,0,3
8099,3797,0,0,0,0,0,0,0,1,0,1,5
8100,1960,0,0,1,0,0,0,0,0,0,0,1
8101,6865,0,0,0,1,0,0,0,0,0,0,4
8102,1631,0,0,0,0,0,0,1,0,0,0,4
8103,3144,1,1,1,0,1,1,1,1,1,1,4
8104,2340,1,1,1,0,1,1,1,1,1,0,1
8105,1640,0,1,0,0,0,0,1,1,0,1,2
8106,6325,1,0,1,0,0,1,0,0,1,0,4
8107,8486,0,0,0,0,1,1,1,0,1,0,2
8108,1973,1,1,1,1,1,1,0,1,1,1,5
8109,9698,1,1,0,0,1,0,1,0,0,1,3
8110,9001,1,1,0,1,1,1,1,1,1,1,1
8111,3969,0,1,0,0,1,0,0,0,1,0,2
8112,6196,1,0,0,1,1,1,0,0,1,0,3
8113,2504,1,1,0,1,1,1,1,1,0,1,4
8114,8469,0,1,0,0,0,1,0,0,1,0,5
8115,4201,1,1,1,0,1,1,1,1,1,1,2
8116,8782,0,1,1,1,1,1,1,1,1,1,5
8117,2471,1,1,1,1,1,0,1,1,1,1,2
8118,9725,1,1,1,1,1,0,1,1,1,1,3
8119,5010,1,1,1,1,1,1,1,1,1,1,2
8120,1051,0,0,1,1,0,1,0,1,0,0,3
8121,130,1,0,1,1,1,0,1,1,1,1,4
8122,125,0,0,0,0,0,0,1,0,0,0,4
8123,7010,1,0,0,0,1,1,0,0,1,1,1
8124,4630,1,0,0,0,0,1,0,1,0,1,4
8125,1986,1,1,1,1,1,0,1,0,0,0,1
8126,1729,1,0,0,1,0,0,0,0,0,0,4
8127,2554,0,0,0,0,0,1,0,0,0,1,5
8128,9863,1,1,1,0,1,1,0,1,1,1,4
8129,9479,1,0,0,0,1,0,0,0,0,0,5
8130,8762,1,0,1,1,1,1,1,0,0,0,3
8131,6604,1,1,1,1,1,1,1,1,1,1,3
8132,3650,0,0,1,1,0,1,1,1,1,0,3
8133,3390,0,0,0,0,1,1,1,1,0,0,5
8134,3736,1,1,1,1,1,1,1,0,1,0,1
8135,5518,0,1,0,1,1,0,1,0,1,0,5
8136,8830,0,1,0,0,1,0,1,0,0,1,1
8137,3488,1,1,1,1,0,1,1,0,1,1,4
8138,5661,0,1,1,1,0,1,1,1,1,1,3
8139,9046,0,1,1,0,1,0,0,0,1,0,3
8140,9536,0,0,1,0,0,0,0,0,1,0,2
8141,1264,1,1,1,0,1,1,1,1,1,1,4
8142,1430,1,1,1,1,1,1,1,1,1,1,2
8143,2095,1,0,0,1,1,0,0,0,1,1,4
8144,9618,0,1,1,1,1,1,1,1,1,0,5
8145,3837,0,1,0,0,0,0,0,0,0,1,4
8146,2702,1,1,1,1,1,0,1,1,0,1,5
8147,4136,1,0,1,1,1,1,1,1,1,1,2
8148,5811,1,1,1,1,1,1,1,1,1,1,5
8149,8779,1,1,1,1,1,1,1,1,1,1,3
8150,9208,1,1,1,0,1,1,0,0,1,1,1
8151,1052,1,0,1,1,1,1,0,1,1,0,4
8152,9823,0,0,1,1,0,0,0,1,1,0,2
8153,5288,1,0,1,1,0,0,0,0,0,1,2
8154,6833,1,0,0,0,0,1,1,0,1,1,2
8155,2125,0,0,0,0,0,1,0,1,0,0,3
8156,5366,1,1,1,1,1,1,1,1,1,1,3
8157,2278,0,0,0,0,1,0,0,1,1,0,1
8158,8326,1,1,1,1,1,0,1,0,1,1,1
8159,6880,0,0,1,0,0,0,1,0,0,0,3
8160,6986,1,1,1,1,1,1,1,1,1,1,4
8161,592,1,0,1,1,1,1,1,1,1,1,1
8162,587,1,1,1,1,1,1,1,1,1,1,5
8163,3246,1,1,1,1,1,1,1,1,1,1,1
8164,2282,1,1,1,1,1,1,1,1,1,1,4
8165,9290,0,1,1,1,1,1,1,1,0,1,5
8166,9625,0,0,1,1,0,1,0,1,1,1,3
8167,9160,0,1,0,0,0,0,0,1,1,1,2
8168,8729,1,0,0,1,0,0,1,1,1,1,3
8169,4885,0,0,0,0,1,0,1,0,0,0,2
8170,4307,1,0,0,0,1,0,0,0,0,0,4
8171,5235,1,1,1,1,1,1,1,1,1,1,3
8172,6973,1,1,1,1,1,0,1,1,1,1,3
8173,421,0,1,0,0,0,0,0,0,0,0,5
8174,9275,0,0,0,0,0,0,1,0,0,1,2
8175,6617,1,0,1,1,1,0,0,0,0,1,2
8176,9562,0,0,0,0,0,0,0,0,0,1,1
8177,7039,0,1,0,0,0,1,0,0,0,0,5
8178,9389,1,1,1,0,0,1,1,1,1,1,4
8179,2416,1,1,1,1,1,0,1,1,0,1,2
8180,232,1,0,0,0,0,0,1,1,0,1,4
8181,3254,0,0,1,0,0,0,0,0,0,0,5
8182,6360,1,1,1,1,0,1,0,1,1,1,5
8183,2314,0,1,0,1,1,0,1,0,0,0,3
8184,7768,1,1,1,1,1,1,1,1,1,1,3
8185,1344,0,1,1,0,0,1,1,1,1,1,1
8186,124,1,1,1,1,1,1,1,1,1,1,2
8187,5064,1,0,1,1,1,0,1,0,1,1,5
8188,3493,0,1,1,1,1,1,1,1,1,1,1
8189,929,0,1,1,1,1,0,1,1,1,1,3
8190,7826,1,0,1,1,1,0,1,0,1,0,4
8191,2850,1,0,1,0,1,1,0,0,1,0,3
8192,11,1,1,1,1,1,1,1,1,1,1,3
8193,7890,1,1,1,1,1,1,1,1,1,1,1
8194,1622,0,0,0,0,1,0,0,0,0,0,1
8195,4563,1,1,1,1,1,1,1,1,1,1,1
8196,4150,0,1,0,1,1,0,1,1,0,1,3
8197,8990,0,1,1,1,0,0,1,1,1,1,5
8198,9595,1,0,0,0,1,1,1,1,0,0,2
8199,856,1,0,1,1,0,1,1,0,0,0,2
8200,1284,1,1,1,1,1,0,1,1,1,1,5
8201,8939,1,1,1,0,1,1,1,1,0,0,5
8202,5920,1,1,0,0,0,0,1,0,0,0,3
8203,9709,1,0,0,0,0,1,1,0,0,1,5
8204,4439,0,1,0,1,0,1,0,0,0,0,5
8205,6475,1,1,1,1,1,1,1,1,1,1,3
8206,2119,1,0,1,0,0,0,0,1,1,0,5
8207,7086,0,1,0,1,1,1,1,1,1,1,3
8208,6528,1,1,1,1,1,1,1,1,1,1,2
8209,2818,0,1,1,0,0,1,1,1,0,1,5
8210,2543,1,0,1,0,0,1,0,0,0,0,5
8211,4195,0,1,0,1,0,0,1,0,0,0,5
8212,5363,0,0,0,1,1,0,0,1,0,0,3
8213,4076,1,0,0,0,0,0,0,0,0,0,5
8214,2655,1,1,1,0,1,0,0,1,1,1,2
8215,2092,0,1,1,1,1,0,1,1,1,1,3
8216,3296,0,1,0,0,0,0,1,0,0,0,4
8217,2578,1,1,1,1,1,1,1,1,1,1,3
8218,3307,1,0,1,0,1,0,0,1,0,1,1
8219,8916,1,1,1,1,1,1,1,1,1,1,4
8220,3280,0,1,1,0,1,1,1,1,0,1,2
8221,4064,1,0,0,1,1,1,1,1,1,1,5
8222,5767,1,0,0,1,0,1,1,0,1,1,5
8223,9135,1,1,1,1,1,1,1,1,1,1,4
8224,6617,1,0,1,0,1,0,0,0,0,0,5
8225,621,0,0,1,0,0,0,0,0,0,0,4
8226,1254,0,0,0,1,0,0,0,0,0,0,2
8227,876,0,0,0,1,0,0,0,1,1,0,2
8228,1608,0,0,0,0,0,1,0,0,0,0,3
8229,4324,1,1,1,1,1,0,1,1,1,1,2
8230,3302,0,1,1,0,0,0,1,1,1,0,4
8231,4143,1,0,1,0,1,1,0,1,1,0,3
8232,7215,1,0,1,1,1,0,1,0,0,0,4
8233,5955,1,1,1,1,1,1,1,0,1,1,5
8234,4751,0,0,0,0,0,0,0,0,0,1,3
8235,1344,0,0,0,0,0,1,0,1,1,0,4
8236,9827,1,0,0,0,0,0,0,0,0,0,4
8237,5194,1,0,1,1,1,0,1,1,1,0,3
8238,8530,0,0,1,0,0,1,0,0,0,0,2
8239,5198,1,1,1,1,1,1,1,1,1,1,2
8240,3641,1,0,0,1,1,1,1,1,0,1,5
8241,712,1,1,1,1,1,1,0,1,1,1,4
8242,2574,1,1,0,1,1,1,0,0,1,0,5
8243,5032,1,0,0,0,0,0,1,1,0,0,3
8244,1882,0,0,0,0,0,0,1,0,0,0,1
8245,486,1,1,1,1,0,0,1,0,0,1,2
8246,7939,0,1,0,0,0,0,0,0,0,1,4
8247,6568,1,1,1,1,0,0,1,1,1,0,4
8248,3210,1,0,0,1,1,0,1,0,0,0,3
8249,1213,0,0,1,0,0,1,0,0,0,0,3
8250,2405,0,0,0,0,0,0,0,1,0,0,2
8251,2616,1,0,0,1,0,0,1,0,0,0,1
8252,4869,1,1,1,1,1,1,1,1,1,0,2
8253,7170,1,1,1,1,1,1,1,1,0,0,3
8254,8204,0,0,1,0,1,1,1,1,0,1,2
8255,6560,1,1,1,1,0,1,1,1,1,1,3
8256,4858,0,0,0,0,0,1,0,1,0,0,3
8257,8678,1,0,1,1,1,1,0,0,1,1,3
8258,1916,0,1,1,0,1,0,1,1,1,1,2
8259,2826,1,0,1,1,0,1,1,1,1,1,3
8260,6928,0,0,0,0,0,0,1,0,0,0,2
8261,4060,0,1,1,1,1,0,0,0,0,1,1
8262,202,1,0,1,1,1,0,0,1,1,1,4
8263,5709,0,0,0,1,1,1,1,0,0,1,2
8264,2437,1,1,1,1,1,1,1,1,0,0,3
8265,1579,0,1,1,0,1,1,1,1,1,1,3
8266,4737,1,0,1,0,0,0,0,1,0,0,1
8267,5365,1,1,0,1,1,0,1,1,1,1,2
8268,9476,1,1,1,1,0,0,1,1,1,1,2
8269,7688,1,0,1,0,1,1,0,0,1,1,5
8270,14,1,1,1,1,1,1,1,1,1,1,5
8271,8027,1,1,0,1,1,1,1,0,1,1,2
8272,2208,0,0,1,0,0,0,0,0,1,0,2
8273,2806,0,1,1,1,0,1,1,0,0,0,3
8274,1170,0,1,0,0,0,0,1,0,1,0,4
8275,2371,1,1,1,0,1,1,1,1,1,1,1
8276,2119,0,0,1,1,1,1,1,1,1,0,3
8277,6858,1,0,0,0,0,0,0,0,1,0,5
8278,9822,0,0,0,1,0,1,0,1,1,1,4
8279,4498,1,1,0,1,0,0,1,0,1,0,2
8280,2075,0,1,0,0,1,0,1,1,1,0,2
8281,4198,0,0,0,0,0,0,1,0,0,0,2
8282,2574,0,0,0,1,1,0,0,1,1,1,5
8283,2231,0,0,1,0,0,0,0,0,0,1,2
8284,2819,0,0,0,0,1,1,1,0,0,0,2
8285,2518,0,0,0,1,1,0,0,0,1,1,2
8286,332,1,1,0,1,1,1,1,0,1,1,4
8287,9731,0,1,0,1,0,0,0,0,0,0,1
8288,7917,1,1,1,1,1,1,1,1,1,1,3
8289,1832,0,1,0,0,0,0,1,0,0,0,3
8290,4077,0,1,1,0,0,0,0,0,1,0,5
8291,3055,1,0,1,1,0,1,0,1,1,1,3
8292,4511,0,0,1,0,0,0,0,1,0,0,4
8293,4710,0,0,1,1,0,1,0,0,1,0,5
8294,6064,0,0,0,0,1,0,0,0,0,0,3
8295,2853,1,0,0,0,1,0,0,1,1,1,2
8296,2583,0,0,0,0,0,1,0,0,0,0,4
8297,6053,1,1,1,1,1,1,1,1,1,0,2
8298,6347,1,1,0,1,1,1,0,1,1,0,3
8299,5515,0,1,1,1,1,1,1,1,1,1,2
8300,4639,0,0,1,0,0,1,0,0,1,0,5
8301,9561,1,1,1,1,0,0,0,0,1,1,2
8302,6348,1,0,1,0,0,0,0,0,0,1,5
8303,5140,0,0,0,0,1,0,1,0,1,1,1
8304,8308,1,1,1,1,1,1,1,1,0,1,2
8305,4592,1,0,0,1,1,0,0,0,1,1,4
8306,3066,1,1,1,1,1,1,1,1,1,1,1
8307,6816,1,1,1,1,1,1,1,1,1,1,5
8308,4126,0,1,0,1,0,0,0,1,0,1,1
8309,2919,1,1,1,0,1,0,0,0,0,0,3
8310,7999,0,1,0,0,0,1,1,1,1,0,2
8311,5373,1,1,1,1,1,1,0,1,1,1,1
8312,7680,0,0,0,0,0,1,0,0,0,0,2
8313,6258,1,1,1,1,1,1,1,1,1,0,1
8314,9184,0,0,0,0,0,0,0,1,0,1,5
8315,349,1,1,1,1,1,1,1,1,0,1,1
8316,855,0,0,0,1,0,1,1,0,1,0,5
8317,6688,0,0,0,0,1,0,1,1,1,0,5
8318,558,1,1,1,1,0,0,1,0,1,0,3
8319,7428,1,0,0,0,0,1,0,0,0,0,5
8320,6631,0,1,0,1,1,1,1,1,0,0,3
8321,5725,1,1,0,0,1,0,0,0,0,0,3
8322,1273,1,1,1,1,1,1,1,1,1,1,1
8323,2080,0,1,0,1,0,0,1,1,1,1,3
8324,3540,0,1,0,0,1,0,1,1,0,0,2
8325,1452,0,0,1,0,0,0,0,0,0,0,1
8326,6830,1,0,0,0,0,0,1,1,0,0,2
8327,1228,0,0,0,1,1,0,0,1,1,1,2
8328,7148,0,1,1,0,1,0,0,1,1,0,4
8329,6587,0,0,0,0,0,0,0,0,0,1,4
8330,9059,1,1,1,0,0,0,1,0,1,0,5
8331,1052,0,1,1,0,1,0,0,0,0,1,5
8332,6617,1,0,0,0,0,0,0,0,0,0,2
8333,1974,1,1,1,0,1,1,1,1,0,1,1
8334,6955,0,1,0,0,1,0,0,0,1,1,2
8335,493,1,1,1,1,1,1,1,1,1,1,4
8336,84,1,0,0,0,1,0,0,0,0,0,4
8337,5525,0,0,0,1,0,0,0,0,0,0,1
8338,9016,0,1,0,1,1,1,0,0,1,0,1
8339,4334,1,1,1,1,1,1,1,1,1,1,2
8340,4846,1,0,0,1,0,0,0,1,0,0,1
8341,2218,1,0,0,1,1,1,0,1,0,1,1
8342,60,1,1,1,1,1,1,1,1,0,1,5
8343,2845,1,0,0,0,1,0,0,0,0,1,4
8344,1130,0,0,0,0,1,1,0,0,0,0,2
8345,710,1,1,1,1,1,1,1,1,1,1,2
8346,1948,1,0,1,1,0,1,1,1,1,1,2
8347,8344,0,1,1,0,1,0,1,0,0,1,5
8348,4315,0,0,1,1,1,1,1,0,1,1,1
8349,7094,1,0,0,1,0,1,0,1,0,1,4
8350,5572,0,0,1,1,0,0,0,0,0,0,1
8351,2022,1,1,1,1,1,1,1,1,1,1,4
8352,7294,0,0,0,0,0,1,0,1,0,1,4
8353,7906,1,1,0,1,0,1,1,1,0,1,4
8354,9192,0,0,0,1,0,0,1,1,1,0,3
8355,7400,1,0,0,0,1,0,0,0,0,1,4
8356,6632,1,0,1,0,0,0,1,0,0,0,4
8357,2970,0,1,1,1,0,1,1,0,1,1,5
8358,1258,1,1,1,1,1,1,1,1,1,1,2
8359,3030,1,1,0,0,0,0,0,0,1,0,3
8360,5638,0,0,0,0,1,0,0,0,0,0,5
8361,5048,0,1,0,0,0,0,1,0,1,0,3
8362,466,0,0,1,1,0,0,1,1,1,0,5
8363,3366,0,0,0,0,0,1,0,0,0,0,4
8364,4876,0,0,1,1,1,0,1,0,0,0,5
8365,1462,0,1,0,0,0,0,0,0,0,0,2
8366,6785,1,0,1,1,0,0,1,1,0,0,5
8367,217,1,0,0,0,1,0,1,0,0,0,5
8368,867,1,1,0,0,0,1,1,1,1,1,3
8369,4633,0,0,1,0,0,0,1,0,0,1,2
8370,5342,1,1,0,1,1,0,0,0,0,1,5
8371,647,1,0,1,0,1,1,0,1,0,0,4
8372,6036,1,1,0,1,1,1,0,1,0,0,5
8373,4935,0,1,0,0,0,1,1,0,0,1,5
8374,6454,1,1,1,1,1,1,1,1,1,1,4
8375,1460,1,1,1,1,1,0,1,1,1,1,4
8376,7891,1,1,1,1,1,1,0,1,1,1,3
8377,7019,1,1,1,1,1,1,1,1,1,1,5
8378,2093,1,1,0,0,0,0,0,1,1,1,2
8379,4658,1,1,1,0,1,1,0,1,1,0,1
8380,3749,1,1,1,1,1,1,1,0,0,1,1
8381,2993,0,1,0,0,1,0,0,0,0,0,1
8382,351,0,0,0,0,0,1,0,0,0,0,2
8383,3691,0,0,0,0,0,1,0,0,0,1,3
8384,3233,1,1,1,1,1,0,1,1,1,1,3
8385,2213,1,0,0,1,1,0,1,1,1,1,4
8386,3422,1,1,1,1,0,0,1,1,1,1,1
8387,8851,1,1,1,1,1,0,1,1,1,1,5
8388,2311,0,0,0,1,1,0,0,0,0,0,3
8389,3291,0,0,0,0,1,1,0,1,1,0,5
8390,8077,1,1,1,1,1,1,1,1,1,1,3
8391,7797,0,0,0,1,1,1,1,0,1,1,1
8392,8938,1,0,0,1,0,1,0,0,1,1,2
8393,2190,1,1,1,1,0,1,1,1,1,1,2
8394,5500,0,0,1,0,1,0,1,1,0,1,3
8395,3912,0,1,1,1,1,1,1,1,1,1,4
8396,5647,1,1,1,1,1,1,0,1,1,0,4
8397,5703,1,1,1,1,1,1,1,0,1,0,2
8398,4031,0,1,1,0,1,0,0,1,0,0,4
8399,5843,0,0,1,1,0,1,1,1,1,0,2
8400,2469,1,1,1,1,0,1,1,0,0,1,5
8401,8342,0,0,0,1,0,0,0,0,0,0,5
8402,1103,0,0,1,0,1,1,0,1,0,0,3
8403,3315,1,1,1,1,1,0,1,0,0,1,3
8404,3966,0,0,0,0,0,0,0,0,0,1,1
8405,8581,1,1,0,0,0,1,1,0,1,0,5
8406,7822,0,1,0,1,0,1,0,1,0,0,5
8407,6921,0,0,0,1,0,0,0,0,0,0,4
8408,2758,0,1,1,1,1,1,1,0,0,1,1
8409,5034,1,1,1,0,1,1,1,1,1,1,3
8410,4470,0,1,0,1,1,1,1,0,1,1,1
8411,6363,0,1,1,0,1,1,0,1,1,1,2
8412,2488,0,0,1,0,0,0,0,0,0,0,1
8413,9042,0,0,0,0,0,1,0,1,0,0,3
8414,5239,1,1,1,0,1,1,0,1,0,0,2
8415,9269,1,0,0,1,0,0,1,0,1,0,4
8416,3187,1,1,1,1,1,1,0,1,1,1,2
8417,2273,1,1,1,0,1,1,1,1,1,1,4
8418,9861,0,1,1,0,1,1,0,0,1,1,1
8419,2923,0,0,1,0,1,1,0,0,0,1,4
8420,8193,0,0,0,0,0,0,0,1,0,0,2
8421,8205,0,1,1,0,0,1,0,0,0,1,1
8422,6918,1,1,0,0,0,0,1,0,0,1,5
8423,9820,1,1,1,1,1,1,1,1,1,1,5
8424,8133,0,0,1,0,0,1,1,1,1,1,4
8425,8977,0,0,0,1,1,1,0,1,0,1,1
8426,31,0,0,1,0,0,0,0,0,0,1,4
8427,9382,0,0,0,0,0,0,0,0,1,0,2
8428,7417,1,1,1,1,1,0,1,1,1,0,1
8429,1567,0,0,0,1,1,0,1,0,0,1,5
8430,6877,1,0,0,1,1,0,1,0,0,1,1
8431,5629,1,1,1,1,1,1,1,1,1,1,5
8432,3402,0,0,0,0,1,0,0,0,1,0,2
8433,3013,0,1,1,1,0,0,1,0,0,1,1
8434,2272,1,1,1,1,1,1,1,1,0,0,3
8435,7707,0,1,1,1,1,0,0,1,1,1,2
8436,600,0,1,1,0,1,0,0,0,0,0,3
8437,5091,1,0,1,1,0,0,0,0,0,0,1
8438,3524,0,0,0,1,1,1,1,0,1,0,2
8439,371,1,0,1,1,0,1,0,1,1,0,5
8440,200,0,1,0,0,1,1,1,0,1,0,2
8441,7158,0,0,1,0,0,0,1,1,1,0,5
8442,6300,1,1,1,1,0,1,0,1,1,1,4
8443,9625,0,1,1,1,1,1,0,1,1,1,2
8444,2801,0,1,0,0,1,1,1,1,0,1,5
8445,5905,1,1,1,1,1,1,0,1,0,1,1
8446,7860,0,1,1,0,0,0,0,0,1,0,4
8447,6922,0,0,0,0,0,0,0,1,0,1,5
8448,6729,0,0,0,0,1,0,0,0,0,0,5
8449,4962,0,1,0,1,1,0,1,1,0,0,5
8450,9331,1,0,0,0,1,0,1,1,1,0,1
8451,4504,1,1,1,1,1,1,1,1,1,1,1
8452,3031,1,1,1,1,1,1,1,1,1,1,3
8453,206,0,0,1,1,0,0,0,0,0,0,1
8454,8304,0,1,0,0,0,0,0,0,0,0,5
8455,2169,0,0,1,1,0,1,0,1,0,1,2
8456,2631,0,1,0,0,0,0,0,0,1,1,5
8457,5560,1,1,1,1,1,0,1,1,1,1,1
8458,3365,0,0,1,0,0,0,0,0,0,0,3
8459,3070,1,1,1,1,0,1,1,1,1,1,5
8460,5609,0,1,1,1,0,1,0,0,1,1,3
8461,49,1,1,0,0,0,0,0,0,0,0,3
8462,8665,0,0,1,0,0,0,0,0,0,0,3
8463,3686,0,0,0,1,0,0,1,0,0,0,2
8464,7941,1,0,0,0,1,0,0,0,1,1,4
8465,1478,1,0,0,1,0,1,0,1,1,1,5
8466,9140,0,0,1,0,1,1,1,1,1,0,2
8467,3422,0,1,1,1,1,0,0,0,1,1,1
8468,9448,0,1,1,0,1,0,1,1,1,1,1
8469,4481,1,0,1,1,0,1,1,0,1,0,2
8470,6280,0,0,1,1,1,0,1,0,1,0,3
8471,9809,1,1,1,0,1,0,0,0,0,0,3
8472,8632,0,1,1,1,1,1,0,1,1,1,1
8473,7071,1,1,0,0,1,0,0,0,1,1,1
8474,7075,1,1,1,1,1,1,1,0,1,1,4
8475,4588,1,1,1,1,1,1,1,0,1,1,4
8476,8956,1,1,1,0,0,1,1,1,1,0,5
8477,6056,1,1,1,1,1,1,1,1,1,0,2
8478,8607,1,1,1,1,1,1,1,1,1,1,4
8479,1522,1,1,1,1,1,1,1,1,1,1,4
8480,9248,0,1,1,1,1,1,0,0,0,0,4
8481,2238,0,0,1,0,0,0,1,1,0,0,4
8482,1683,0,1,1,1,1,1,1,1,1,1,5
8483,2708,0,0,1,0,0,0,0,0,0,0,4
8484,4237,1,1,1,1,1,1,1,1,1,1,5
8485,3837,1,0,1,1,1,1,1,1,0,1,3
8486,628,1,0,1,1,0,0,1,0,1,1,1
8487,5826,0,0,1,0,0,1,1,0,1,0,4
8488,9107,1,0,0,1,0,0,1,1,0,1,5
8489,7649,1,1,1,1,1,0,1,1,0,1,2
8490,8524,1,1,1,1,1,1,1,1,1,1,2
8491,1622,0,0,0,0,1,0,0,0,0,0,1
8492,1155,1,0,0,0,1,0,1,1,1,0,2
8493,617,1,1,1,1,1,0,0,1,1,0,1
8494,9021,1,1,1,0,1,0,1,1,1,0,2
8495,8203,1,1,0,0,0,1,1,1,0,1,5
8496,9535,1,0,1,1,1,1,1,1,1,1,2
8497,6186,1,0,0,0,0,1,1,1,0,0,3
8498,5921,1,1,1,1,1,1,1,0,1,1,2
8499,5147,0,0,1,0,0,0,1,0,0,0,5
8500,6747,1,1,1,0,1,1,0,1,1,1,1
8501,3687,1,0,0,0,1,1,0,1,0,0,1
8502,9249,0,1,1,1,0,1,0,0,0,1,5
8503,1792,0,0,0,1,0,1,0,0,0,1,3
8504,4964,1,0,1,1,0,1,1,1,1,1,4
8505,1536,1,1,1,0,0,0,1,1,1,1,4
8506,7371,0,1,1,1,1,1,1,1,1,1,4
8507,4047,1,1,0,1,1,1,1,1,1,1,5
8508,4194,0,0,1,0,1,0,1,0,1,1,5
8509,3482,0,0,0,0,0,1,0,0,0,0,3
8510,1386,0,0,1,0,1,0,0,0,0,0,3
8511,4993,1,1,1,1,0,0,0,1,1,0,1
8512,6979,0,0,0,0,1,0,0,0,0,0,2
8513,4188,0,1,0,0,1,1,0,0,1,1,3
8514,8035,1,1,1,1,1,1,1,1,1,1,2
8515,5124,1,1,0,1,1,1,1,1,1,0,2
8516,6009,1,1,1,0,1,1,1,0,1,1,3
8517,7848,1,1,0,1,1,0,1,0,1,1,4
8518,6279,1,1,1,1,1,1,1,0,1,1,5
8519,6456,1,0,1,1,1,1,1,1,1,0,1
8520,6287,1,1,1,1,1,1,1,1,1,1,5
8521,6911,1,0,1,0,1,1,0,0,0,0,3
8522,6969,1,1,0,0,0,1,0,0,0,0,4
8523,2970,0,1,0,1,0,1,0,1,1,0,5
8524,2487,1,0,0,0,1,0,1,1,0,1,5
8525,83,0,0,1,0,1,0,1,1,0,1,3
8526,867,0,1,1,1,1,1,1,1,0,1,3
8527,6130,0,0,0,0,0,0,1,0,0,0,5
8528,25,0,0,0,0,0,0,1,0,0,1,4
8529,3836,1,1,1,0,0,0,0,0,0,0,1
8530,5333,0,0,0,0,0,0,1,1,1,0,1
8531,8673,0,0,1,1,1,0,1,0,1,0,4
8532,9110,1,1,1,0,0,1,0,1,0,1,5
8533,987,1,1,0,0,1,0,0,0,1,0,5
8534,332,0,0,1,0,1,0,0,0,0,1,2
8535,2172,1,0,0,1,0,0,1,1,0,0,1
8536,415,1,1,1,0,0,0,1,0,0,1,2
8537,5200,1,1,1,0,0,1,0,0,1,1,5
8538,511,0,0,1,1,1,1,1,1,0,1,2
8539,5564,1,1,1,1,1,1,1,1,1,1,3
8540,9513,1,0,0,1,1,0,0,0,0,1,5
8541,2490,0,1,1,0,1,0,1,1,1,0,5
8542,472,0,0,1,0,1,0,0,0,0,0,4
8543,6069,0,1,0,1,0,0,0,1,1,0,4
8544,7816,0,0,1,0,0,1,1,0,0,0,3
8545,3272,1,1,1,0,0,1,1,1,0,1,3
8546,378,0,0,1,0,0,1,0,1,0,0,1
8547,8017,0,1,1,1,0,1,1,1,1,1,2
8548,3209,0,0,1,1,1,1,0,1,1,0,4
8549,310,1,0,0,1,1,0,0,0,1,1,5
8550,4457,0,0,0,0,0,0,0,0,0,1,3
8551,7002,0,0,0,0,1,0,0,0,0,0,1
8552,7484,0,1,1,1,0,1,1,0,1,1,4
8553,9156,0,1,0,0,0,0,0,0,0,0,4
8554,6275,0,0,0,0,0,0,0,0,0,1,3
8555,4411,1,1,1,0,0,1,1,0,0,1,4
8556,4045,0,1,1,1,0,1,1,1,0,1,1
8557,7792,0,1,1,0,0,0,0,0,0,0,5
8558,5639,0,0,1,0,0,0,0,0,1,0,2
8559,7161,1,0,0,1,1,1,1,0,0,0,5
8560,1367,0,1,1,1,1,1,1,1,1,0,4
8561,7530,0,0,0,0,1,0,0,0,0,0,5
8562,5941,0,0,0,0,1,0,0,0,0,0,2
8563,4611,0,1,0,1,0,1,0,1,1,0,3
8564,28,1,0,0,0,0,0,0,0,0,0,1
8565,122,1,1,0,1,1,0,1,1,0,1,4
8566,4966,0,0,0,1,0,1,0,1,0,0,1
8567,9052,0,1,1,1,0,0,1,0,1,1,3
8568,6248,0,1,1,0,1,0,0,0,1,1,2
8569,8464,1,0,1,0,0,1,0,0,1,1,1
8570,647,0,0,0,0,0,0,0,0,1,0,1
8571,3788,0,0,1,0,0,0,0,0,0,0,5
8572,7372,0,0,1,0,0,0,0,0,0,1,1
8573,9230,1,1,1,1,1,1,1,1,1,1,2
8574,1968,0,0,0,0,0,0,0,0,0,1,1
8575,2070,1,1,1,1,1,1,1,1,1,1,4
8576,1291,0,0,0,0,0,0,0,1,0,1,5
8577,6462,0,0,0,0,0,0,0,0,1,0,2
8578,2710,1,1,0,0,1,0,1,1,1,0,3
8579,1514,0,1,1,1,1,1,0,1,1,1,2
8580,5198,0,0,0,0,0,0,0,0,1,0,2
8581,4350,0,1,0,0,0,1,1,0,0,1,2
8582,2499,0,0,0,0,1,0,0,0,0,0,2
8583,2227,1,1,1,1,0,1,1,1,1,1,3
8584,4655,1,0,1,0,0,0,0,0,0,1,5
8585,7809,0,0,1,1,0,1,0,1,1,0,2
8586,6903,1,0,1,1,1,0,1,1,1,1,1
8587,6739,1,1,1,1,1,1,1,1,1,1,5
8588,2665,1,1,1,1,1,0,0,0,0,1,4
